Sr_No,State_,District,City,Latitude,Longitude,Crop_Year,Season,Crop,Area,Production,Avg_Temperature,Relative_Humidity,Avg_Annual_Rainfall,T_ype_of_soil
1,Andhra Pradesh,ANANTAPUR,Bathalapalli,14.65291,77.61883,2014,Rabi,Tobacco,341,635,311.15,49,381,Red soil
2,Andhra Pradesh,ANANTAPUR,Guntakal,15.17289,77.3661,2014,Rabi,Tomato,4191,87055,311.15,49,381,Red soil
3,Andhra Pradesh,ANANTAPUR,Hindupur,13.83253,77.49221,2014,Rabi,Urad,42,61,311.15,49,381,Red soil
4,Andhra Pradesh,ANANTAPUR,Kadiri,14.11309,78.15737,2014,Whole Year,Coconut,687,5756000,311.15,49,381,Red soil
5,Andhra Pradesh,ANANTAPUR,Puttaparthy,14.15189,77.77685,2016,Whole Year,Rice,29211,82532,311.15,49,381,Red soil
6,Andhra Pradesh,CHITTOOR,Chittoor,13.21718,79.10033,2016,Kharif,Arhar/Tur,6100,900,307.15,71,809,Red soil
7,Andhra Pradesh,CHITTOOR,Chittoor,13.21718,79.10033,2016,Kharif,Bajra,1700,1900,307.15,71,809,Red soil
8,Andhra Pradesh,CHITTOOR,Chittoor,13.21698,79.10076,2016,Kharif,Dry chillies,600,800,307.15,71,809,Red soil
9,Andhra Pradesh,CHITTOOR,Kuppam,12.79122,78.3639,2016,Kharif,Groundnut,234900,144200,307.15,71,809,Red soil
10,Andhra Pradesh,CHITTOOR,Madanapalli,13.21718,79.10033,2016,Kharif,Bajra,1609,1878,307.15,71,809,Red soil
11,Andhra Pradesh,EAST GODAVARI,Rajahmundry,0,0,2016,Rabi,Tobacco,3010,13721,305.15,56,2595,Alluvial Soil
12,Andhra Pradesh,EAST GODAVARI,Rajahmundry,0,0,2015,Rabi,Tomato,628,8509,305.15,56,2595,Alluvial Soil
13,Andhra Pradesh,EAST GODAVARI,Rajahmundry,17.00787,81.78521,2015,Rabi,Urad,18500,7641,305.15,56,2595,Alluvial Soil
14,Andhra Pradesh,EAST GODAVARI,Tuni,17.35494,82.54124,2015,Whole Year,Coconut,46865,7.80E+08,305.15,56,2595,Alluvial Soil
15,Andhra Pradesh,EAST GODAVARI,Tuni,0,0,2015,Whole Year,Rice,394117,1563229,305.15,56,2595,Alluvial Soil
16,Andhra Pradesh,GUNTUR,Guntur,16.29975,80.44369,2015,Kharif,Arhar/Tur,28400,14900,308.15,53,833,Black Cotton
17,Andhra Pradesh,GUNTUR,Guntur,16.30665,80.43654,2015,Kharif,Bajra,100,100,308.15,53,833,Black Cotton
18,Andhra Pradesh,GUNTUR,Guntur city,16.30665,80.43654,2015,Kharif,Castor seed,1600,300,308.15,53,833,Black Cotton
19,Andhra Pradesh,GUNTUR,Guntur city,0,0,2017,Kharif,Cotton(lint),162300,432500,308.15,53,833,Black Cotton
20,Andhra Pradesh,GUNTUR,Guntur city,0,0,2017,Kharif,Dry chillies,27100,97300,308.15,53,833,Black Cotton
21,Andhra Pradesh,GUNTUR,Guntur city,16.29882,80.44889,2017,Kharif,Groundnut,300,300,308.15,53,833,Black Cotton
22,Andhra Pradesh,KRISHNA,Vijayawada,16.55166,80.83205,2017,Summer,Bajra,1900,2400,311.15,63,974,Black Cotton
23,Andhra Pradesh,KRISHNA,Vijayawada,16.51297,80.63266,2017,Summer,Groundnut,4300,7100,311.15,63,974,Black Cotton
24,Andhra Pradesh,KRISHNA,Vijayawada,16.51031,80.63251,2017,Summer,Rice,100,500,311.15,63,974,Black Cotton
25,Andhra Pradesh,KRISHNA,Vijayawada,16.51343,80.63286,2017,Whole Year,Banana,300,18500,311.15,63,974,Black Cotton
26,Andhra Pradesh,KRISHNA,Vijayawada,0,0,2017,Whole Year,Dry chillies,300,200,311.15,63,974,Black Cotton
27,Andhra Pradesh,KRISHNA,Vijayawada,0,0,2017,Whole Year,Garlic,400,3300,311.15,63,974,Black Cotton
28,Andhra Pradesh,KRISHNA,Vijayawada,15.63222,77.27284,2017,Kharif,Sugarcane,15400,1634000,311.15,63,974,Black Cotton
29,Andhra Pradesh,KURNOOL,Adoni,15.63222,77.27284,2019,Kharif,Sesamum,390,90,305.15,44,333,Red Soil
30,Andhra Pradesh,KURNOOL,Adoni,15.82065,78.03809,2019,Kharif,Small millets,256,178,305.15,44,333,Red Soil
31,Andhra Pradesh,KURNOOL,Kurnool,15.81636,78.04032,2019,Kharif,Sunflower,26671,31039,307.15,44,133,Black soil
32,Andhra Pradesh,KURNOOL,Kurnool,0,0,2019,Kharif,Urad,346,20,307.15,44,133,Black soil
33,Andhra Pradesh,KURNOOL,Kurnool,0,0,2019,Rabi,Arhar/Tur,168,93,307.15,44,133,Black soil
34,Andhra Pradesh,KURNOOL,Kurnool,15.82872,78.03574,2019,Rabi,Bajra,2350,3330,307.15,44,133,Black soil
35,Andhra Pradesh,KURNOOL,Kurnool,15.46934,78.48294,2019,Rabi,Dry chillies,293,335,307.15,44,133,Black soil
36,Andhra Pradesh,KURNOOL,Nandyal,0,0,2019,Rabi,Gram,30637,38541,307.15,46,693,Sandy soil
37,Andhra Pradesh,KURNOOL,Nandyal,16.0833,78.8667,2019,Rabi,Groundnut,26324,32589,307.15,46,693,Sandy soil
38,Andhra Pradesh,KURNOOL,Srisailam Project,15.82597,80.36127,2019,Rabi,Horse-gram,363,77,303.15,46,730,Sandy soil
39,Andhra Pradesh,PRAKASAM,Chirala,15.73615,79.26913,2019,Rabi,Jowar,3095,3729,303.15,53,882,Black Cotton
40,Andhra Pradesh,PRAKASAM,Markapur,15.48788,80.04714,2019,Rabi,Korra,82,57,301.15,60,197,Black soil
41,Arunachal Pradesh,CHANGLANG,Changlang,27.13926,95.73876,2019,Rabi,Wheat,240,260,300.15,76,3800,Alluvial Soil
42,Arunachal Pradesh,CHANGLANG,Changlang,27.13926,95.73876,2019,Whole Year,Oilseeds total,5500,4450,300.15,76,3800,Alluvial Soil
43,Arunachal Pradesh,CHANGLANG,Changlang,27.13926,95.73876,2019,Kharif,Maize,1575,2450,300.15,76,3800,Alluvial Soil
44,Arunachal Pradesh,CHANGLANG,Changlang,27.13926,95.73876,2020,Kharif,Rice,11550,14316,300.15,76,3800,Alluvial Soil
45,Arunachal Pradesh,CHANGLANG,Changlang,27.13926,95.73876,2020,Kharif,Sesamum,430,244,300.15,76,3800,Alluvial Soil
46,Arunachal Pradesh,EAST SIANG,Pasighat,28.07154,95.32511,2018,Kharif,Maize,2332,4196,300.15,69,1025.4,Sandy soil
47,Arunachal Pradesh,EAST SIANG,Pasighat,28.07154,95.32511,2018,Kharif,Rice,10200,15525,300.15,69,1025.4,Sandy soil
48,Arunachal Pradesh,EAST SIANG,Pasighat,28.07154,95.32511,2018,Kharif,Sesamum,98,80,300.15,69,1025.4,Sandy soil
49,Arunachal Pradesh,PAPUM PARE,Itanagar,27.08618,93.60907,2019,Whole Year,Sugarcane,197,3723,299.15,74,2789,Black Cotton Soil
50,Arunachal Pradesh,PAPUM PARE,Itanagar,27.08618,93.60907,2019,Whole Year,Turmeric,90,127,299.15,74,2789,Black Cotton Soil
51,Arunachal Pradesh,PAPUM PARE,Naharlagun,27.10312,93.69194,2019,Kharif,Maize,2325,4766,299.15,74,2789,Black Cotton Soil
52,Arunachal Pradesh,PAPUM PARE,Naharlagun,27.10312,93.69194,2019,Kharif,Rice,12025,22686,299.15,74,2789,Black Cotton Soil
53,Arunachal Pradesh,TAWANG,Tawang,27.58894,91.8649,2018,Kharif,Sunflower,80,42,283.15,40,915,Clay soil
54,Arunachal Pradesh,TAWANG,Tawang,27.58894,91.8649,2018,Rabi,Groundnut,10,10,283.15,40,915,Clay soil
55,Arunachal Pradesh,TAWANG,Tawang,27.58894,91.8649,2018,Rabi,Rapeseed &Mustard,55,65,283.15,40,915,Clay soil
56,Arunachal Pradesh,TAWANG,Tawang,27.58894,91.8649,2018,Rabi,Wheat,1695,2712,283.15,40,915,Clay soil
57,Arunachal Pradesh,TAWANG,Tawang,27.58894,91.8649,2018,Whole Year,Oilseeds total,275,305,283.15,40,915,Clay soil
58,Arunachal Pradesh,TAWANG,Tawang,27.58894,91.8649,2018,Kharif,Maize,872,1614,283.15,40,915,Clay soil
59,Assam,BARPETA,Barpeta,26.32379,90.98666,2019,Whole Year,Niger seed,30,14,297.15,74,360,Sandy Soil
60,Assam,BONGAIGAON,Bongaigaon,26.45667,90.56023,2019,Whole Year,Onion,320,1103,295.15,97,815,Sandy Soil
61,Assam,BONGAIGAON,Bongaigaon,26.49286,90.55148,2019,Whole Year,Potato,5980,48746,295.15,97,815,Sandy Soil
62,Assam,CACHAR,Silchar,24.77558,92.79425,2019,Whole Year,Potato,745,3296,299.15,62,3000,Clay soil
63,Assam,CACHAR,Silchar,24.82613,92.79616,2019,Whole Year,Sugarcane,84,2992,299.15,62,3000,Clay soil
64,Assam,CACHAR,Silchar,24.80802,92.79524,2019,Whole Year,Turmeric,242,166,299.15,62,3000,Clay soil
65,Assam,CHIRANG,Dhaligaon,26.51058,90.52268,2019,Rabi,Moong(Green Gram),82,33,295.15,97,2766,Alluvial Soil
66,Assam,DARRANG,Mangaldoi,26.43755,92.0364,2019,Rabi,Other Rabi pulses,70,34,287.15,52,2600,Alluvial Soil
67,Assam,DHEMAJI,Dhemaji,27.45803,94.57453,2019,Kharif,Arhar/Tur,387,281,299.15,76,2916,Alluvial Soil
68,Assam,DHUBRI,Dhubri,26.03437,89.96355,2019,Kharif,Castor seed,16,9,296.15,76,3034,Alluvial Soil
69,Assam,DIBRUGARH,Dibrugarh,27.48699,94.94418,2018,Kharif,Jute,15,131,299.15,76,3034,Alluvial Soil
70,Assam,DIBRUGARH,Dibrugarh,27.48989,94.92296,2018,Kharif,Maize,472,253,299.15,76,3034,Alluvial Soil
71,Assam,DIBRUGARH,Dibrugarh,27.49138,94.93112,2018,Kharif,Mesta,3,15,299.15,76,3034,Alluvial Soil
72,Assam,DIBRUGARH,Dibrugarh,0,0,2018,Kharif,Sesamum,304,165,299.15,76,3034,Alluvial Soil
73,Assam,DIBRUGARH,Dibrugarh,0,0,2018,Kharif,Small millets,66,32,299.15,76,3034,Alluvial Soil
74,Assam,DIBRUGARH,Duliajan,27.35919,95.32365,2018,Rabi,Gram,175,83,298.15,76,3034,Alluvial Soil
75,Assam,DIMA HASAO,Haflong,25.16565,93.02483,2016,Autumn,Paddy,5346,7595,293.15,84,2042.1,Sandy Soil
76,Assam,GOALPARA,Goalpara,26.14227,90.61058,2016,Autumn,Rice,5346,7595,296.15,97,3805,Alluvial Soil
77,Assam,GOALPARA,Goalpara,26.16464,90.62488,2016,Kharif,Arhar/Tur,97,91,296.15,97,3805,Alluvial Soil
78,Assam,GOLAGHAT,Golaghai town,26.51017,93.96457,2016,Kharif,Castor seed,6,3,298.15,70,3130,Alluvial Soil
79,Assam,GOLAGHAT,Golaghat,26.59137,93.74952,2016,Kharif,Cotton(lint),1,1,298.15,70,3130,Alluvial Soil
80,Assam,HAILAKANDI,Hailakandi,24.67177,92.56336,2016,Kharif,Jute,7,72,298.15,62,2993,Sandy Soil
81,Assam,JORHAT,Jorhat,26.74257,94.19511,2016,Kharif,Maize,921,3455,297.15,73,2699,Clay soil
82,Assam,JORHAT,Jorhat,0,0,2016,Kharif,Mesta,1,5,297.15,73,2699,Clay soil
83,Assam,JORHAT,Jorhat,26.75306,94.18596,2016,Kharif,Niger seed,19,10,297.15,73,2699,Clay soil
84,Assam,KAMRUP,Guwahati,26.18551,91.74049,2017,Kharif,Orange,1197,19960,297.15,69,1500,Alluvial Soil
85,Assam,KAMRUP,Guwahati,26.14982,91.78664,2017,Kharif,Papaya,173,2599,297.15,69,1500,Alluvial Soil
86,Assam,KAMRUP,Guwahati,26.16274,91.77066,2017,Kharif,Sesamum,64,36,297.15,69,1500,Alluvial Soil
87,Assam,KAMRUP,Guwahati,26.15406,91.78127,2017,Kharif,Small millets,25,13,297.15,69,1500,Alluvial Soil
88,Assam,KAMRUP,Guwahati,26.13917,91.7462,2017,Kharif,Tapioca,28,234,297.15,69,1500,Alluvial Soil
89,Assam,KAMRUP,Guwahati,26.13513,91.80943,2017,Rabi,Arecanut,1903,1784,297.15,69,1500,Alluvial Soil
90,Assam,KAMRUP,Guwahati,26.20219,91.69331,2017,Rabi,Black pepper,287,343,297.15,69,1500,Alluvial Soil
91,Assam,KAMRUP,Maligaon,26.15187,91.6949,2017,Rabi,Dry chillies,201,157,297.15,69,1500,Alluvial Soil
92,Assam,KAMRUP METRO,"Dispur, Guwahati",26.1391,91.79402,2017,Rabi,Ginger,556,4381,305.15,76,1500,Alluvial Soil
93,Assam,KAMRUP METRO,Guwahati,26.15991,91.7685,2017,Rabi,Gram,6,4,305.15,76,1500,Alluvial Soil
94,Assam,KAMRUP METRO,Guwahati,26.16509,91.74767,2017,Rabi,Masoor,3,1,305.15,76,1500,Alluvial Soil
95,Assam,KAMRUP METRO,Guwahati,26.17669,91.75378,2017,Rabi,Moong(Green Gram),238,196,305.15,76,1500,Alluvial Soil
96,Assam,KAMRUP METRO,Guwahati,26.13615,91.79683,2017,Rabi,Peas & beans (Pulses),1564,1063,305.15,76,1500,Alluvial Soil
97,Assam,KAMRUP METRO,Guwahati,26.17208,91.75999,2017,Rabi,Pineapple,265,3830,305.15,76,1500,Alluvial Soil
98,Assam,KAMRUP METRO,Guwahati,26.17507,91.75257,2017,Rabi,Rapeseed &Mustard,6783,4680,305.15,76,1500,Alluvial Soil
99,Assam,KAMRUP METRO,Guwahati,26.17201,91.74011,2017,Rabi,Sweet potato,94,318,305.15,76,1500,Alluvial Soil
100,Assam,KAMRUP METRO,Guwahati,26.10422,91.79617,2017,Rabi,Urad,2000,1160,305.15,76,1500,Alluvial Soil
101,Assam,KAMRUP METRO,Guwahati,26.16121,91.70941,2017,Rabi,Wheat,27,35,305.15,76,1500,Alluvial Soil
102,Assam,KAMRUP METRO,Guwahati,26.20775,91.67824,2017,Summer,Paddy,85,253,305.15,76,1500,Alluvial Soil
103,Assam,KARBI ANGLONG,Diphu,25.84428,93.43381,2018,Whole Year,Banana,2136,30908,295.15,70,2416,Clay soil
104,Assam,KARIMGANJ,Karimganj,24.8676,92.36181,2018,Whole Year,Coconut,76,981,298.15,62,2800,Sandy Soil
105,Assam,KOKRAJHAR,Kokrajhar,26.45288,89.9764,2018,Whole Year,Onion,50,273,295.15,97,3102.4,Clay soil
106,Assam,NAGAON,Hojai,26.01599,92.86819,2018,Rabi,Mustard,26229,13525,297.15,82,1760,Alluvial Soil
107,Assam,NAGAON,Lumding,0,0,2018,Rabi,Wheat,6189,4730,297.15,82,1760,Alluvial Soil
108,Assam,NAGAON,Nagaon,26.34494,92.68946,2018,Summer,Rice,41679,100330,297.15,82,1760,Alluvial Soil
109,Assam,NAGAON,Nagaon,26.34426,92.68099,2018,Whole Year,Arecanut,5934,3767,297.15,82,1760,Alluvial Soil
110,Assam,NALBARI,Nalbari,26.44822,91.43562,2018,Kharif,Maize,46,39,299.15,78,1500,Clay soil
111,Assam,NALBARI,Nalbari,26.44061,91.43584,2018,Kharif,Mesta,45,234,299.15,78,1500,Clay soil
112,Assam,SIVASAGAR,Sivasagar,26.9812,94.65179,2019,Rabi,Urad,280,156,296.15,74,2668,Alluvial Soil
113,Assam,SIVASAGAR,Sivasagar,26.99787,94.61976,2019,Rabi,Wheat,65,81,296.15,74,2668,Alluvial Soil
114,Assam,SIVASAGAR,Sivasagar,26.95522,94.61111,2019,Summer,Rice,53,137,296.15,74,2668,Alluvial Soil
115,Assam,SONITPUR,Biswanath chariali,26.81534,93.32019,2019,Kharif,Maize,1101,661,297.15,87,3000,Alluvial Soil
116,Assam,SONITPUR,Tezpur,26.62852,92.7965,2019,Kharif,Mesta,315,2061,297.15,87,3000,Alluvial Soil
117,Assam,SONITPUR,Tezpur,26.6554,92.78732,2019,Kharif,Niger seed,295,172,297.15,87,3000,Alluvial Soil
118,Assam,SONITPUR,Tezpur,26.68097,92.65335,2019,Kharif,Sesamum,840,535,297.15,87,3000,Alluvial Soil
119,Assam,TINSUKIA,Digboi,27.39287,95.62943,2019,Rabi,Mustard,9037,3121,298.15,79,2679,Sandy Soil
120,Assam,TINSUKIA,Margherita,27.28929,95.67477,2019,Rabi,Wheat,630,819,298.15,79,2679,Sandy Soil
121,Assam,TINSUKIA,Tinsukia,27.49863,95.35886,2019,Summer,Rice,72,86,298.15,79,2679,Sandy Soil
122,Assam,TINSUKIA,Tinsukia,27.49044,95.36302,2019,Whole Year,Arecanut,2082,1473,298.15,79,2679,Sandy Soil
123,Bihar,AURANGABAD,Aurangabad,0,0,2018,Summer,Rice,6,13,301.15,63,1098,Alluvial Soil
124,Bihar,BEGUSARAI,Begusarai,25.4138,86.13596,2018,Kharif,Groundnut,9,9,301.15,73,960,Alluvial Soil
125,Bihar,BEGUSARAI,Begusarai,25.4138,86.13596,2018,Kharif,Horse-gram,249,237,301.15,73,960,Alluvial Soil
126,Bihar,BEGUSARAI,Begusarai,25.4138,86.13596,2018,Kharif,Jowar,92,98,301.15,73,960,Alluvial Soil
127,Bihar,BEGUSARAI,Begusarai,25.4138,86.13596,2018,Kharif,Mesta,21,320,301.15,73,960,Alluvial Soil
128,Bihar,BEGUSARAI,Begusarai,25.4138,86.13596,2018,Kharif,Moong(Green Gram),138,94,301.15,73,960,Alluvial Soil
129,Bihar,BEGUSARAI,Begusarai,25.4138,86.13596,2018,Kharif,Other Kharif pulses,24,19,301.15,73,960,Alluvial Soil
130,Bihar,BEGUSARAI,Begusarai,25.4138,86.13596,2018,Kharif,Ragi,38,39,301.15,73,960,Alluvial Soil
131,Bihar,BHAGALPUR,Bhagalpur,25.55976,84.66755,2018,Rabi,Linseed,1531,853,300.15,63,1307,Red Soil
132,Bihar,BHOJPUR,Ara,25.55851,84.67063,2018,Rabi,Other Rabi pulses,472,329,298.15,50,1300,Red Soil
133,Bihar,BHOJPUR,Ara,25.53995,87.56747,2018,Rabi,Peas & beans (Pulses),1277,1257,298.15,50,1300,Red Soil
134,Bihar,BHOJPUR,Arrah,25.5593,84.66196,2017,Rabi,Rapeseed &Mustard,5518,4188,298.15,50,1155,Clay soil
135,Bihar,BHOJPUR,Arrah,25.56471,83.97775,2017,Kharif,Arhar/Tur,1052,1205,298.15,50,1155,Clay soil
136,Bihar,BUXAR,Buxar,26.13343,85.89894,2017,Rabi,Peas & beans (Pulses),383,399,301.15,52,1172,Loamy soil
137,Bihar,DARBHANGA,Laheriasaria,26.64748,84.9103,2017,Rabi,Rapeseed &Mustard,1146,1728,300.15,50,1450,Clay soil
138,Bihar,EAST CHAMPARAN,Motihari,0,0,2017,Rabi,Sunflower,16,23,301.15,62,1472,Sandy Soil
139,Bihar,EAST CHAMPARAN,Raxaul,24.77118,84.9603,2017,Rabi,Wheat,65863,161967,301.15,62,1472,Sandy Soil
140,Bihar,GAYA,Gaya,0,0,2017,Summer,Maize,689,3734,301.15,63,1055,Red Soil
141,Bihar,GAYA,Gaya,26.46076,84.44112,2017,Summer,Moong(Green Gram),1035,910,301.15,63,1055,Red Soil
142,Bihar,GOPALGANJ,Gopalganj,25.20523,85.51455,2017,Kharif,Bajra,28,30,300.15,62,1009,Clay soil
143,Bihar,JAMUI,Jamui,40.26719,86.1349,2017,Kharif,Small millets,366,190,300.15,63,888,Red Soil
144,Bihar,JEHANABAD,Jehanabad,25.03958,83.60774,2017,Kharif,Sunflower,7,6,298.15,50,1313,Red Soil
145,Bihar,KAIMUR (BHABUA),Bhasna,0,0,2017,Rabi,Barley,1112,1006,303.15,44,777,Sandy Soil
146,Bihar,KATIHAR,Katihar,25.53992,87.56758,2017,Kharif,Mesta,996,4476,298.15,76,1250,Sandy Soil
147,Bihar,KATIHAR,Katihar,25.50788,86.47458,2017,Kharif,Niger seed,384,243,298.15,76,1250,Sandy Soil
148,Bihar,KHAGARIA,Khagaria,0,0,2017,Kharif,Other Kharif pulses,648,374,300.15,63,1100,Loamy soil
149,Bihar,KISHANGANJ,Kishanganj,0,0,2017,Kharif,Arhar/Tur,68,102,298.15,60,1000,Loamy soil
150,Bihar,KISHANGANJ,Kishanganj,26.10178,87.94883,2017,Kharif,Blackgram,473,356,298.15,60,1000,Loamy soil
151,Bihar,KISHANGANJ,Kishanganj,0,0,2017,Whole Year,Turmeric,119,229,298.15,60,1000,Loamy soil
152,Bihar,LAKHISARAI,Lakhisarai,25.92291,86.79223,2017,Winter,Rice,31615,26340,301.15,63,858,Sandy Soil
153,Bihar,MADHEPURA,Madhepura,0,0,2017,Winter,Rice,58064,100533,298.15,57,1546,Clay soil
154,Bihar,MADHUBANI,Madhubani,0,0,2017,Kharif,Bajra,206,152,299.15,58,1200,Alluvial Soil
155,Bihar,MUZAFFARPUR,Muzaffarpur,0,0,2017,Rabi,Rapeseed &Mustard,4453,4328,299.15,50,1300,Alluvial Soil
156,Bihar,MUZAFFARPUR,Muzaffarpur,26.16764,85.39208,2017,Rabi,Wheat,86840,162133,299.15,50,1280,Alluvial Soil
157,Bihar,MUZAFFARPUR,Muzaffarpur,0,0,2017,Summer,Maize,13544,31603,299.15,50,1280,Alluvial Soil
158,Bihar,MUZAFFARPUR,Muzaffarpur,26.12225,85.38256,2017,Summer,Moong(Green Gram),27279,15494,299.15,50,1280,Alluvial Soil
159,Bihar,MUZAFFARPUR,Muzaffarpur,0,0,2017,Summer,Rice,50,101,299.15,50,1280,Alluvial Soil
160,Bihar,NALANDA,Bihar Sharif,25.20523,85.51455,2017,Rabi,Maize,1023,3274,298.15,50,903.5,Clay soil
161,Bihar,NALANDA,Bihar Sharif,0,0,2019,Rabi,Masoor,15150,9135,298.15,50,903.5,Clay soil
162,Bihar,NAWADA,Nawada,0,0,2019,Rabi,Other Rabi pulses,20,22,299.15,53,1112,Sandy Soil
163,Bihar,PATNA,Danapur,0,0,2019,Rabi,Peas & beans (Pulses),839,865,300.15,52,1130,Sandy Soil
164,Bihar,PATNA,Patna,0,0,2019,Rabi,Masoor,21461,19744,300.15,52,1130,Sandy Soil
165,Bihar,PATNA,Patna,0,0,2019,Rabi,Other Rabi pulses,1,1,300.15,52,1130,Sandy Soil
166,Bihar,PATNA,Patna,25.5941,85.13757,2019,Rabi,Peas & beans (Pulses),1720,1655,300.15,52,1130,Sandy Soil
167,Bihar,PATNA,Patna,0,0,2019,Rabi,Potato,2857,21885,300.15,52,1130,Sandy Soil
168,Bihar,PATNA,Patna,0,0,2019,Rabi,Rapeseed &Mustard,2459,2171,300.15,52,1130,Sandy Soil
169,Bihar,PATNA,Patna,0,0,2019,Rabi,Sunflower,24,43,300.15,52,1130,Sandy Soil
170,Bihar,PATNA,Patna,0,0,2019,Rabi,Wheat,56603,146854,300.15,52,1130,Sandy Soil
171,Bihar,PATNA,Patna,0,0,2019,Summer,Maize,3178,10326,300.15,52,1130,Sandy Soil
172,Bihar,PATNA,Patna,25.61979,85.15885,2019,Summer,Moong(Green Gram),54,36,300.15,52,1130,Sandy Soil
173,Bihar,PATNA,Patna,25.61991,85.14526,2019,Whole Year,Dry chillies,30,14,300.15,52,1130,Sandy Soil
174,Bihar,PATNA,Patna,25.60017,85.15228,2019,Whole Year,Garlic,5,7,300.15,52,1130,Sandy Soil
175,Bihar,PATNA,Patna,0,0,2019,Whole Year,Onion,926,5334,300.15,52,1130,Sandy Soil
176,Bihar,PATNA,Patna,0,0,2019,Whole Year,Sugarcane,224,9855,300.15,52,1130,Sandy Soil
177,Bihar,PATNA,Patna,0,0,2019,Winter,Rice,86746,133393,300.15,52,1130,Sandy Soil
178,Bihar,PATNA,Patna,25.61169,85.08957,2019,Autumn,Maize,5160,5218,300.15,52,1130,Sandy Soil
179,Bihar,PATNA,Patna,25.61169,85.08957,2019,Autumn,Rice,29,25,300.15,52,1130,Sandy Soil
180,Bihar,PATNA,Patna,25.61169,85.08957,2019,Kharif,Arhar/Tur,494,679,300.15,52,1130,Sandy Soil
181,Bihar,PATNA,Patna,25.61169,85.08957,2019,Kharif,Moong(Green Gram),4,3,300.15,52,1130,Sandy Soil
182,Bihar,PATNA,Patna,25.61169,85.08957,2019,Kharif,Other Kharif pulses,5,3,300.15,52,1130,Sandy Soil
183,Chandigarh,CHANDIGARH,Chandigarh,30.76591,76.77549,2017,Whole Year,Onion,5,85,307.15,33,838,Silt Soil
184,Chandigarh,CHANDIGARH,Chandigarh,30.74211,76.75514,2017,Whole Year,Potato,20,360,307.15,33,838,Silt Soil
185,Chandigarh,CHANDIGARH,Chandigarh,30.70929,76.78054,2017,Kharif,Maize,20,40,307.15,33,838,Silt Soil
186,Chandigarh,CHANDIGARH,Chandigarh,30.75102,76.78097,2017,Kharif,Rice,50,250,307.15,33,838,Silt Soil
187,Chhattisgarh,BALOD,Baloda,0,0,2017,Rabi,Masoor,797,138,308.15,69,373,Sandy Soil
188,Chhattisgarh,BASTAR,Jagdalpur,19.08507,82.02396,2017,Rabi,Wheat,15404,15384,308.15,38,1541,Red Soil
189,Chhattisgarh,BEMETARA,Bemetara,0,0,2017,Whole Year,Banana,111,101,299.15,16,600,Red Soil
190,Chhattisgarh,BIJAPUR,Bijapur,0,0,2017,Kharif,Groundnut,275,469,299.15,32,552,Red Soil
191,Chhattisgarh,BILASPUR,Bilaspur,22.08762,82.15227,2017,Kharif,Soyabean,554,503,308.15,37,1412,Alluvial Soil
192,Chhattisgarh,BILASPUR,Bilaspur,22.07423,82.1584,2017,Kharif,Sunflower,31,14,309.16,29,1412,Alluvial Soil
193,Chhattisgarh,BILASPUR,Bilaspur,0,0,2017,Kharif,Urad,1924,436,309.16,29,1412,Alluvial Soil
194,Chhattisgarh,BILASPUR,Bilaspur,22.08701,82.17764,2017,Rabi,Barley,7,6,309.16,29,1412,Alluvial Soil
195,Chhattisgarh,BILASPUR,Bilaspur,22.0867,82.15254,2017,Rabi,Gram,19188,14032,309.16,29,1412,Alluvial Soil
196,Chhattisgarh,BILASPUR,Bilaspur,22.07866,82.14507,2017,Kharif,Sunflower,465,206,309.16,29,1412,Alluvial Soil
197,Chhattisgarh,DANTEWADA,Bacheli,18.7037,81.24861,2017,Rabi,Rapeseed &Mustard,2677,868,306.15,40,1432,Sandy Soil
198,Chhattisgarh,DANTEWADA,Dantewada,18.89362,81.3505,2017,Rabi,Urad,232,79,306.15,40,1432,Sandy Soil
199,Chhattisgarh,DANTEWADA,Kirandul,18.63425,81.2529,2017,Rabi,Wheat,7,9,306.15,40,1432,Sandy Soil
200,Chhattisgarh,DHAMTARI,Dhamtari,20.70765,81.53949,2017,Whole Year,Banana,39,1508,308.15,38,1221,Red Soil
201,Chhattisgarh,DHAMTARI,Dhamtari,20.71875,81.55154,2017,Kharif,Groundnut,11,8,308.15,38,1221,Red Soil
